Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2004","2004","m3","23480000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2005","2005","m3","23557000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2006","2006","m3","23797000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2007","2007","m3","24180000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2008","2008","m3","21847000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2009","2009","m3","16844000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2010","2010","m3","17452000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2011","2011","m3","16201000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2012","2012","m3","15167000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2013","2013","m3","13380000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2014","2014","m3","11340000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2015","2015","m3","9980000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2016","2016","m3","9950000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2017","2017","m3","10220000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2018","2018","m3","10240000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2019","2019","m3","10240000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1872","Sawnwood","2020","2020","m3","10240000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1966","1966","m3","200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1967","1967","m3","500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1968","1968","m3","1000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1971","1971","m3","500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1972","1972","m3","4600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1973","1973","m3","33700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1974","1974","m3","82900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1975","1975","m3","77113","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1976","1976","m3","179900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1977","1977","m3","256800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1978","1978","m3","360200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1979","1979","m3","311200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1980","1980","m3","461700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1981","1981","m3","334700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1982","1982","m3","341600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1983","1983","m3","270700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1984","1984","m3","339100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1985","1985","m3","353900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1986","1986","m3","424300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1987","1987","m3","308100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1988","1988","m3","111900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1989","1989","m3","258400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1990","1990","m3","265000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1991","1991","m3","255400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1992","1992","m3","228444","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1993","1993","m3","219373","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1994","1994","m3","381034","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1995","1995","m3","456000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1996","1996","m3","573000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1997","1997","m3","380500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1998","1998","m3","245000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","1999","1999","m3","145300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2000","2000","m3","158700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2001","2001","m3","165500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2002","2002","m3","142300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2003","2003","m3","92000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2004","2004","m3","94614","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2005","2005","m3","146393","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2006","2006","m3","134000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2007","2007","m3","145000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2008","2008","m3","113000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2009","2009","m3","99975","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2010","2010","m3","84296","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2011","2011","m3","58161","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2012","2012","m3","44535","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2013","2013","m3","35893","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2014","2014","m3","33484","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2015","2015","m3","50564","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2016","2016","m3","37274","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2017","2017","m3","22219","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2018","2018","m3","51936","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2019","2019","m3","54134","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1872","Sawnwood","2020","2020","m3","16424","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1964","1964","1000 US$","0","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1965","1965","1000 US$","0","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1966","1966","1000 US$","5","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1967","1967","1000 US$","12","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1968","1968","1000 US$","15","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1971","1971","1000 US$","10","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1972","1972","1000 US$","92","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1973","1973","1000 US$","1478","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1974","1974","1000 US$","5366","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1975","1975","1000 US$","3626","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1976","1976","1000 US$","8782","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1977","1977","1000 US$","13154","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1978","1978","1000 US$","19646","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1979","1979","1000 US$","16084","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1980","1980","1000 US$","24297","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1981","1981","1000 US$","17663","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1982","1982","1000 US$","12871","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1983","1983","1000 US$","8582","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1984","1984","1000 US$","10299","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1985","1985","1000 US$","12840","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1986","1986","1000 US$","16985","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1987","1987","1000 US$","12986","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1988","1988","1000 US$","5696","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1989","1989","1000 US$","15160","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1990","1990","1000 US$","22251","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1991","1991","1000 US$","16170","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1992","1992","1000 US$","16207","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1993","1993","1000 US$","26870","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1994","1994","1000 US$","102427","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1995","1995","1000 US$","125711","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1996","1996","1000 US$","123757","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1997","1997","1000 US$","118335","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1998","1998","1000 US$","102453","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","1999","1999","1000 US$","51592","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2000","2000","1000 US$","5384","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2001","2001","1000 US$","7431","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2002","2002","1000 US$","8538","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2003","2003","1000 US$","9164","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2004","2004","1000 US$","12930","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2005","2005","1000 US$","10733","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2006","2006","1000 US$","11414","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2007","2007","1000 US$","13925","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2008","2008","1000 US$","18156","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2009","2009","1000 US$","15396","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2010","2010","1000 US$","14736","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2011","2011","1000 US$","18808","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2012","2012","1000 US$","22618","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2013","2013","1000 US$","18860","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2014","2014","1000 US$","26315","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2015","2015","1000 US$","25927","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2016","2016","1000 US$","33942","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2017","2017","1000 US$","14761","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2018","2018","1000 US$","22573","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2019","2019","1000 US$","25867","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1872","Sawnwood","2020","2020","1000 US$","31584","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1961","1961","m3","1114600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1962","1962","m3","853500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1963","1963","m3","836500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1964","1964","m3","1101300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1965","1965","m3","1192600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1966","1966","m3","1274100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1967","1967","m3","1111500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1968","1968","m3","1394600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1969","1969","m3","1114200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1970","1970","m3","1074500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1971","1971","m3","1154500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1972","1972","m3","1040000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1973","1973","m3","1055000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1974","1974","m3","711500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1975","1975","m3","500400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1976","1976","m3","438900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1977","1977","m3","596900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1978","1978","m3","568400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1979","1979","m3","827500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1980","1980","m3","809000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1981","1981","m3","736700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1982","1982","m3","523700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1983","1983","m3","573000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1984","1984","m3","525900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1985","1985","m3","492900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1986","1986","m3","455200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1987","1987","m3","552200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1988","1988","m3","651700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1989","1989","m3","561600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1990","1990","m3","508600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1991","1991","m3","507200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1992","1992","m3","718521","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1993","1993","m3","1017187","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1994","1994","m3","1404900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1995","1995","m3","1928000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1996","1996","m3","1449000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1997","1997","m3","1587000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1998","1998","m3","1589000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","1999","1999","m3","2174000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2000","2000","m3","2464000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2001","2001","m3","2520000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2002","2002","m3","2915000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2003","2003","m3","3374176","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2004","2004","m3","3657000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2005","2005","m3","3648365","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2006","2006","m3","3167000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2007","2007","m3","3167000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2008","2008","m3","2121000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2009","2009","m3","1394137","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2010","2010","m3","1153905","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2011","2011","m3","1325139","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2012","2012","m3","1221782","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2013","2013","m3","1208056","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2014","2014","m3","1498854","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2015","2015","m3","1658930","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2016","2016","m3","2094297","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2017","2017","m3","2632880","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2018","2018","m3","3472041","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2019","2019","m3","3127398","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1872","Sawnwood","2020","2020","m3","3419000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1961","1961","1000 US$","47768","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1962","1962","1000 US$","38658","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1963","1963","1000 US$","37628","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1964","1964","1000 US$","50194","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1965","1965","1000 US$","56008","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1966","1966","1000 US$","60976","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1967","1967","1000 US$","55312","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1968","1968","1000 US$","76998","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1969","1969","1000 US$","82909","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1872","Sawnwood","1970","1970","1000 US$","79218","Im","FAO data based on imputation methodology"
